utility_account_number,term,month,monthly_usage_kwh,gross_cost,computed_gross_cost,pred_gross_cost,default_rce,rce,pred_rce,default_icap_kw,icap,pred_icap,default_nits_kw,nits,pred_nits,contract_rate,netrate,pred_rce_scaled_usage,rce_scaled_usage,sum_pred_gross_cost,sum_pred_rce_scaled_usage,sum_computed_gross_cost,sum_rce_scaled_usage,model_rate,computed_rate,model_tot_charge,model_margin,computed_tot_charge,computed_margin
910100857593Z109304190,36,2023-07-31,1058.347619047618,93.87,29.52,65.52,1.098,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1515.8696505021564,3475.775513921412,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,81.85696112711645,16.336961127116453,38.23353065313553,8.713530653135532
910100857593Z109304190,36,2023-08-31,1042.000000000001,90.57,28.52,63.22,1.098,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1492.4549811380834,3422.0874316939917,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,80.59256898145651,17.37256898145651,37.64296174863391,9.122961748633909
910100857593Z109304190,36,2023-09-30,865.32057416268,74.58,23.81,52.05,1.098,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1239.397314002262,2841.8451643266153,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,66.92745495612215,14.87745495612215,31.260296807592766,7.450296807592768
910100857593Z109304190,36,2023-10-31,699.9184782608696,70.17,22.78,48.96,1.098,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1002.4921490124965,2298.6393739605605,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,54.13457604667481,5.174576046674808,25.285033113566165,2.5050331135661636
910100857593Z109304190,36,2023-11-30,783.0000000000009,67.27,21.7,46.95,1.098,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1121.4896835231475,2571.491803278691,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,60.56044291024997,13.610442910249965,28.286409836065598,6.586409836065599
910100857593Z109304190,36,2023-12-31,1014.36842105263,80.12,25.37,55.92,1.098,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1452.8783135404692,3331.341098648254,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,78.45542893118534,22.535428931185336,36.64475208513079,11.274752085130789
910100857593Z109304190,36,2024-01-31,1135.9999999999984,116.92,36.67,82.06,1.104,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1618.2481490383939,3710.521739130429,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,87.38540004807327,5.325400048073263,40.815739130434714,4.145739130434713
910100857593Z109304190,36,2024-02-29,1062.0714285714282,111.62,35.05,78.34,1.104,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1512.9358480917947,3469.048524844719,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,81.69853579695692,3.3585357969569145,38.159533773291905,3.1095337732919077
910100857593Z109304190,36,2024-03-31,869.5505050505058,72.38,23.3,50.78,1.104,3.606,1.5726636941359062,1.8,3.87,2.105295568236298,1.8,5.49,2.2643023001350113,0.04192,0.0419237012987012,1238.6870557160066,2840.216595300836,2276.7400000000002,47234.934044346744,1040.2399999999998,108306.16412080459,0.054,0.011,66.88910100866435,16.109101008664354,31.242382548309195,7.942382548309194
00040621045448133,6,2021-05-31,791.4074747474755,47.59,14.55,33.63,1.12,2.854,1.396124142966148,3.42,0.0,2.578322746530493,3.5055,0.0,3.041202681380394,0.0765,0.0765008576329331,986.52060930252,2016.6758329725849,282.03,6938.6468931168365,115.48000000000002,14184.195820067283,0.045,0.009,44.3934274186134,10.763427418613396,18.150082496753264,3.600082496753263
00040621045448133,6,2021-06-30,935.0110317460317,56.24,15.32,39.36,1.12,2.854,1.396124142966148,3.42,0.0,2.578322746530493,3.5055,0.0,3.041202681380394,0.0765,0.0765008576329331,1165.5281030002875,2382.6084683956915,282.03,6938.6468931168365,115.48000000000002,14184.195820067283,0.045,0.009,52.448764635012935,13.088764635012936,21.443476215561223,6.123476215561222
