utility_account_number,month,contract_rate,netrate,cost,total_cost,total_charges,margin,usage,monthly_usage_kwh_x,pred_rce_scaled_usage,model_rate,term,rce,nits,icap,default_rce_x,pred_rce,pred_nits,pred_icap,pred_gross_cost,model_tot_charge,model_margin
08017281780000781166,2021-01-31,0.0749,0.0749029126213592,0.0822307557127435,101.63721406095104,92.58,-9.057214060951054,1236.0,859.0252525252523,1294.6179513447612,0.055,3,1.388,3.9506,4.3381,0.952,1.4347381361108267,3.234233332915694,3.697267087760999,53.9,67.98,-33.657214060951034
08017281780000781166,2021-02-28,0.0749,0.0748952095808383,0.1236713559174964,82.6124657528876,50.03,-32.5824657528876,668.0,754.0,1136.3367170457598,0.055,3,1.388,3.9506,4.3381,0.952,1.4347381361108267,3.234233332915694,3.697267087760999,68.3,36.74,-45.8724657528876
08017281780000781166,2021-03-31,0.0749,0.0748963730569948,0.1494107879452677,57.67256414687333,28.91,-28.76256414687333,386.0,758.4494949494963,1143.0424524349141,0.055,3,1.388,3.9506,4.3381,0.952,1.4347381361108267,3.234233332915694,3.697267087760999,56.24,21.23,-36.44256414687332
08017905550000925703,2021-02-28,0.0749,0.0748993288590604,0.120673309603651,53.940969392832,33.48,-20.46096939283201,447.0,754.0,1059.716416913088,0.067,3,0.688,2.4135,2.5131,0.952,1.3379973858106895,2.5855060589020935,2.949715049939346,68.84,29.949,-23.991969392832
08017905550000925703,2021-03-31,0.0749,0.0748974358974358,0.1124113650357324,43.840432363935655,29.21,-14.630432363935654,390.0,758.4494949494963,1065.9700015880921,0.067,3,0.688,2.4135,2.5131,0.952,1.3379973858106895,2.5855060589020935,2.949715049939346,55.46,26.130000000000003,-17.710432363935652
08017905550000925703,2021-04-30,0.0749,0.0749101796407185,0.1219166939927061,40.720175793563854,25.02,-15.700175793563854,334.0,640.8888888888891,900.7433381601378,0.067,3,0.688,2.4135,2.5131,0.952,1.3379973858106895,2.5855060589020935,2.949715049939346,59.33,22.378,-18.342175793563854
08031771470000188524,2021-01-31,0.0749,0.0749098196392785,0.1113520228974458,55.56465942582547,37.38,-18.184659425825465,499.0,859.0252525252523,683.6601337563627,0.162,3,0.988,2.5,3.16,0.952,0.7576546154176355,1.7688705362526351,1.7436419666469312,82.23,80.83800000000001,25.27334057417454
08031771470000188524,2021-02-28,0.0749,0.0748888888888888,0.1472597278567685,53.01350202843666,26.96,-26.05350202843666,360.0,754.0,600.0751891017827,0.162,3,0.988,2.5,3.16,0.952,0.7576546154176355,1.7688705362526351,1.7436419666469312,108.92,58.32,5.3064979715633385
08031771470000188524,2021-03-31,0.0749,0.0748920863309352,0.1226960162216836,51.16423876444206,31.23,-19.93423876444206,417.0,758.4494949494963,603.6163449681308,0.162,3,0.988,2.5,3.16,0.952,0.7576546154176355,1.7688705362526351,1.7436419666469312,84.02,67.554,16.38976123555794
08035109150003042656,2021-02-28,0.0999,0.0999060402684563,0.118809508746734,88.51308401631685,74.43,-14.083084016316846,745.0,754.0,690.4481960226494,0.133,6,1.485,4.0406,3.7261,0.952,0.871759526012682,1.8945247369158187,2.3506566303057372,100.32,99.08500000000001,10.571915983683155
08035109150003042656,2021-03-31,0.0999,0.0999038461538461,0.1037320916354668,75.51696271061984,72.73,-2.7869627106198323,728.0,758.4494949494963,694.5226598967763,0.133,6,1.485,4.0406,3.7261,0.952,0.871759526012682,1.8945247369158187,2.3506566303057372,79.25,96.82400000000001,21.307037289380176
08035109150003042656,2021-04-30,0.0999,0.0998954248366013,0.101108654208955,77.34812046985061,76.42,-0.9281204698506116,765.0,640.8888888888891,586.8707920216098,0.133,6,1.485,4.0406,3.7261,0.952,0.871759526012682,1.8945247369158187,2.3506566303057372,84.33,101.745,24.39687953014939
08035109150003042656,2021-05-31,0.0999,0.0998996655518394,0.0786229477322594,141.0495682316735,179.22,38.170431768326495,1794.0,664.3535353535353,608.3576923158063,0.133,6,1.485,4.0406,3.7261,0.952,0.871759526012682,1.8945247369158187,2.3506566303057372,89.29,238.602,97.5524317683265
08035109150003042656,2021-06-30,0.0999,0.0999016393442622,0.0804114039192308,122.627390976827,152.35,29.722609023173007,1525.0,860.1904761904772,787.6882792063379,0.133,6,1.485,4.0406,3.7261,0.952,0.871759526012682,1.8945247369158187,2.3506566303057372,82.63,202.82500000000002,80.19760902317302
08046153370000664981,2021-02-28,0.0749,0.0748928571428571,0.1185053367957436,66.36298860561644,41.94,-24.42298860561644,560.0,754.0,954.5396708080406,0.078,3,0.884,3.3,3.05,0.952,1.2052012819751388,2.7501085442234117,2.4352754180993124,72.87,43.68,-22.682988605616437
08046153370000664981,2021-03-31,0.0749,0.0748920863309352,0.1025621324586002,57.02454564698174,41.64,-15.384545646981742,556.0,758.4494949494963,960.1725878429932,0.078,3,0.884,3.3,3.05,0.952,1.2052012819751388,2.7501085442234117,2.4352754180993124,57.66,43.368,-13.65654564698174
08046153370000664981,2021-04-30,0.0749,0.0748996655518394,0.0989424125744909,59.167562719545614,44.79,-14.377562719545615,598.0,640.8888888888891,811.3446538786885,0.078,3,0.884,3.3,3.05,0.952,1.2052012819751388,2.7501085442234117,2.4352754180993124,61.39,46.644,-12.523562719545616
08070191040000061506,2021-02-28,0.1099,0.1099025341130604,0.1213986427389604,62.277503725086696,56.38,-5.897503725086693,513.0,754.0,854.750922577193,0.1,3,0.803,3.065,2.9851,0.952,1.0792080613971986,2.2681859694238353,2.6570992083542886,83.23,51.300000000000004,-10.977503725086692
08001390460000369468,2021-02-28,0.0799,0.0798888888888888,0.145215291968367,39.20812883145911,21.57,-17.638128831459106,270.0,754.0,670.5791108074436,0.133,6,0.605,1.64,1.55,0.952,0.8466728295605919,1.6044678212223167,1.82141374238073,98.29,35.910000000000004,-3.2981288314591097
08001390460000369468,2021-03-31,0.0799,0.0799067599067599,0.1018741745675973,43.70402088949924,34.28,-9.42402088949924,429.0,758.4494949494963,674.5363234954747,0.133,6,0.605,1.64,1.55,0.952,0.8466728295605919,1.6044678212223167,1.82141374238073,76.1,57.057,13.352979110500762
08001390460000369468,2021-04-30,0.0799,0.0798958333333333,0.1075301031381092,41.29155960503396,30.68,-10.61155960503396,384.0,640.8888888888891,569.9823623839281,0.133,6,0.605,1.64,1.55,0.952,0.8466728295605919,1.6044678212223167,1.82141374238073,80.54,51.072,9.780440394966043
08001390460000369468,2021-05-31,0.0799,0.0798907103825136,0.1167683947040934,42.7372324616982,29.24,-13.4972324616982,366.0,664.3535353535353,590.8509323596224,0.133,6,0.605,1.64,1.55,0.952,0.8466728295605919,1.6044678212223167,1.82141374238073,85.66,48.678000000000004,5.940767538301806
08001390460000369468,2021-06-30,0.0799,0.0799019607843137,0.0902133397891396,55.21056395095345,48.9,-6.310563950953451,612.0,860.1904761904772,765.0209080223365,0.133,6,0.605,1.64,1.55,0.952,0.8466728295605919,1.6044678212223167,1.82141374238073,80.98,81.396,26.18543604904655
08001390460000369468,2021-07-31,0.0799,0.079902370990237,0.0926909160562122,66.4593868123042,57.29,-9.169386812304204,717.0,1072.999999999999,954.2856576875151,0.133,6,0.605,1.64,1.55,0.952,0.8466728295605919,1.6044678212223167,1.82141374238073,85.45,95.361,28.9016131876958
08014176950006321814,2021-04-30,0.0799,0.0799039301310043,0.0839743267831521,96.1506041667092,91.49,-4.66060416670922,1145.0,640.8888888888891,558.0704528573739,0.134,6,1.857,3.69,3.52,0.952,0.8289784396813413,2.3542315871580985,1.6468314878899086,79.65,153.43,57.279395833290806
08014176950006321814,2021-05-31,0.0799,0.0799029126213592,0.0829718551856984,119.64541517777717,115.22,-4.425415177777168,1442.0,664.3535353535353,578.5028961493242,0.134,6,1.857,3.69,3.52,0.952,0.8289784396813413,2.3542315871580985,1.6468314878899086,84.89,193.228,73.58258482222284
08014176950006321814,2021-06-30,0.0799,0.0799009900990099,0.0842799357111303,110.6595555887141,104.91,-5.749555588714102,1313.0,860.1904761904772,749.0329398961469,0.134,6,1.857,3.69,3.52,0.952,0.8289784396813413,2.3542315871580985,1.6468314878899086,81.19,175.942,65.28244441128591
08014176950006321814,2021-07-31,0.0799,0.100637037037037,0.0905071969453563,122.184715876231,135.86,13.675284123769003,1350.0,1072.999999999999,934.3422959853766,0.134,6,1.857,3.69,3.52,0.952,0.8289784396813413,2.3542315871580985,1.6468314878899086,86.01,180.9,58.71528412376901
08015633710003018283,2021-03-31,0.0949,0.0949077490774907,0.0939474237235504,50.91950365816436,51.44,0.5204963418356385,542.0,758.4494949494963,728.5625010749358,0.111,6,0.823,2.3,2.45,0.952,0.9144860740787015,2.6696754880467632,2.021849085149099,71.95,60.162,9.24249634183564
08015633710003018283,2021-04-30,0.0949,0.0948922413793103,0.1010706641280475,46.89678815541407,44.03,-2.8667881554140635,464.0,640.8888888888891,615.6344158830477,0.111,6,0.823,2.3,2.45,0.952,0.9144860740787015,2.6696754880467632,2.021849085149099,76.28,51.504,4.607211844585926
08015633710003018283,2021-05-31,0.0949,0.0949064748201438,0.0906746516755326,63.01888291449517,65.96,2.941117085504821,695.0,664.3535353535353,638.1744289346223,0.111,6,0.823,2.3,2.45,0.952,0.9144860740787015,2.6696754880467632,2.021849085149099,81.02,77.145,14.126117085504823
08015633710003018283,2021-06-30,0.0949,0.0948966408268733,0.0869660081364423,67.31169029760636,73.45,6.1383097023936415,774.0,860.1904761904772,826.2943398438217,0.111,6,0.823,2.3,2.45,0.952,0.9144860740787015,2.6696754880467632,2.021849085149099,76.27,85.914,18.60230970239364
